customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned,age_group,churn_probability
1354,112,13,612986.5,3,5,5,355,Loyal Customers,Zahra Butt,Female,35,Karachi,Sindh,2024-02-25,Facebook Ads,0,26-35 (Young Millennials),0.20917023554802858
1355,19,5,326522.5,5,5,5,555,Champions,Raza Siddiqui,Male,33,Islamabad,Islamabad Capital Territory,2024-02-23,Google Ads,0,26-35 (Young Millennials),0.012079728416609248
1356,233,1,170576.0,2,2,5,225,Hibernating,Fatima Gill,Female,25,Lahore,Punjab,2025-05-02,Direct,1,18-25 (Gen Z),0.9155794723356617
1357,134,1,540.0,3,2,1,321,Promising / Warm,Hina Farooq,Female,28,Karachi,Sindh,2025-04-30,Organic,1,26-35 (Young Millennials),0.9472290411621961
1358,34,13,543654.0,4,5,5,455,Champions,Bilal Malik,Female,27,Gujranwala,Punjab,2024-01-13,Facebook Ads,0,26-35 (Young Millennials),0.0023745491971835066
1359,89,1,86530.0,3,2,4,324,Promising / Warm,Usman Gill,Female,30,Karachi,Sindh,2025-06-26,Google Ads,0,26-35 (Young Millennials),0.051926557937890916
1360,15,1,28150.0,5,2,3,523,Promising / Warm,Yasmin Ahmed,Female,30,Lahore,Punjab,2026-05-14,Referral,0,26-35 (Young Millennials),0.05145912393633461
1361,403,1,17224.0,2,2,2,222,Hibernating,Mariam Hashmi,Female,34,Karachi,Sindh,2024-12-09,Organic,1,26-35 (Young Millennials),0.961265641279652
1362,67,14,293448.0,4,5,5,455,Champions,Bilal Siddiqui,Female,25,Lahore,Punjab,2025-11-01,TikTok Ads,0,18-25 (Gen Z),0.0026254853806754706
1364,68,1,12802.0,4,2,2,422,Promising / Warm,Yasmin Baig,Female,33,Islamabad,Islamabad Capital Territory,2025-11-24,Facebook Ads,0,26-35 (Young Millennials),0.03638755063250242
1365,27,3,107230.0,5,4,4,544,Champions,Faisal Butt,Male,40,Lahore,Punjab,2025-11-19,Google Ads,0,36-50 (Older Millennials),0.03170287582994654
1366,364,2,29350.0,2,4,3,243,At Risk / Slipping,Muhammad Ali,Other,18,Gujranwala,Punjab,2024-04-10,Facebook Ads,1,18-25 (Gen Z),0.8144146344101908
1367,186,1,790.0,2,2,1,221,Hibernating,Tariq Sheikh,Female,22,Karachi,Sindh,2024-08-12,Facebook Ads,1,18-25 (Gen Z),0.9482338876817576
1368,405,1,6055.0,2,2,2,222,Hibernating,Hina Abbasi,Male,43,Peshawar,KPK,2024-01-25,Direct,1,36-50 (Older Millennials),0.937287662109803
1369,67,1,56540.0,4,2,3,423,Promising / Warm,Nida Ali,Male,25,Islamabad,Islamabad Capital Territory,2025-09-05,Google Ads,0,18-25 (Gen Z),0.04133175361508931
1370,1,11,509887.5,5,5,5,555,Champions,Raza Sheikh,Male,20,Lahore,Punjab,2024-03-29,Google Ads,0,18-25 (Gen Z),0.003438790062323705
1371,337,3,144616.0,2,4,4,244,At Risk / Slipping,Nida Malik,Male,41,Karachi,Sindh,2024-04-23,Google Ads,1,36-50 (Older Millennials),0.9112598069180963
1372,204,1,50886.0,2,2,3,223,Hibernating,Faisal Butt,Female,44,Lahore,Punjab,2025-11-07,TikTok Ads,1,36-50 (Older Millennials),0.9625529328031913
1373,20,3,108404.0,5,4,4,544,Champions,Ali Gill,Female,35,Karachi,Sindh,2026-02-26,Google Ads,0,26-35 (Young Millennials),0.03766434938599644
1374,357,1,4880.0,2,2,2,222,Hibernating,Mariam Shah,Male,23,Rawalpindi,Punjab,2024-10-10,TikTok Ads,1,18-25 (Gen Z),0.7510044517206027
1376,7,1,104265.0,5,2,4,524,Promising / Warm,Bilal Siddiqui,Male,21,Islamabad,Islamabad Capital Territory,2025-05-18,TikTok Ads,0,18-25 (Gen Z),0.032593774359649406
1377,51,5,168853.5,4,5,5,455,Champions,Ayesha Hashmi,Female,21,Karachi,Sindh,2024-04-21,Google Ads,0,18-25 (Gen Z),0.042928983041045116
1378,2,13,510447.5,5,5,5,555,Champions,Hamza Farooq,Male,29,Lahore,Punjab,2025-09-20,Google Ads,0,26-35 (Young Millennials),0.00406309329532259
1379,594,1,115934.0,1,2,4,124,Hibernating,Raza Sheikh,Female,18,Islamabad,Islamabad Capital Territory,2024-04-15,Facebook Ads,1,18-25 (Gen Z),0.9613187963214154
1380,71,1,24500.5,4,2,3,423,Promising / Warm,Ahmed Ali,Female,29,Lahore,Punjab,2026-03-06,Direct,0,26-35 (Young Millennials),0.04978726413420029
1381,197,1,12250.0,2,2,2,222,Hibernating,Zahra Khan,Male,29,Karachi,Sindh,2025-10-30,TikTok Ads,1,26-35 (Young Millennials),0.9384040380915567
1382,433,1,64449.0,1,2,3,123,Hibernating,Raza Khan,Female,19,Lahore,Punjab,2024-09-29,Google Ads,1,18-25 (Gen Z),0.9510645259696231
1384,4,4,162089.0,5,4,4,544,Champions,Faisal Cheema,Female,30,Faisalabad,Punjab,2026-05-14,TikTok Ads,0,26-35 (Young Millennials),0.06395050693040656
1385,2,12,259277.5,5,5,5,555,Champions,Hina Ali,Male,31,Rawalpindi,Punjab,2025-01-28,Google Ads,0,26-35 (Young Millennials),0.004937283408215513
1386,367,1,1768.0,2,2,1,221,Hibernating,Faisal Cheema,Female,37,Islamabad,Islamabad Capital Territory,2024-12-07,Direct,1,36-50 (Older Millennials),0.9555790745278084
1388,0,11,342744.5,5,5,5,555,Champions,Hassan Shah,Female,32,Karachi,Sindh,2026-02-17,Facebook Ads,0,26-35 (Young Millennials),0.019635359216624085
1389,52,1,350.0,4,2,1,421,Promising / Warm,Amna Abbasi,Male,46,Lahore,Punjab,2025-07-21,TikTok Ads,0,36-50 (Older Millennials),0.060877091449268124
1390,58,3,103622.0,4,4,4,444,Champions,Ahmed Dar,Female,40,Karachi,Sindh,2025-12-13,Facebook Ads,0,36-50 (Older Millennials),0.032182883544378975
1391,186,1,42320.0,2,2,3,223,Hibernating,Kiran Sheikh,Female,30,Karachi,Sindh,2025-05-13,Facebook Ads,1,26-35 (Young Millennials),0.9518050960154035
1392,806,1,5570.0,1,2,2,122,Hibernating,Ali Gill,Male,19,Lahore,Punjab,2024-02-06,Organic,0,18-25 (Gen Z),0.7466398607044938
1393,260,1,42320.0,2,2,3,223,Hibernating,Ayesha Khan,Male,38,Peshawar,KPK,2025-05-15,Facebook Ads,1,36-50 (Older Millennials),0.9540984204776884
1394,202,1,32090.0,2,2,3,223,Hibernating,Kiran Ali,Female,34,Karachi,Sindh,2025-05-26,Direct,1,26-35 (Young Millennials),0.7389626152208802
1395,40,10,310816.5,4,5,5,455,Champions,Hassan Gill,Male,48,Islamabad,Islamabad Capital Territory,2024-02-07,TikTok Ads,0,36-50 (Older Millennials),0.007778275626632976
1396,1,13,392989.5,5,5,5,555,Champions,Omer Ahmed,Male,18,Peshawar,KPK,2025-02-19,Referral,0,18-25 (Gen Z),0.01796533207667533
1397,113,1,4140.0,3,2,2,322,Promising / Warm,Zain Raza,Female,22,Faisalabad,Punjab,2025-11-25,Facebook Ads,1,18-25 (Gen Z),0.9477460660169669
1398,4,15,549027.5,5,5,5,555,Champions,Hassan Malik,Male,38,Karachi,Sindh,2024-03-14,Direct,0,36-50 (Older Millennials),0.01318839657074951
1399,29,7,72142.0,4,5,4,454,Champions,Ahmed Malik,Male,23,Karachi,Sindh,2025-04-27,Direct,0,18-25 (Gen Z),0.03414090604329445
1400,34,7,164864.5,4,5,4,454,Champions,Nida Ahmed,Male,24,Lahore,Punjab,2024-01-15,TikTok Ads,0,18-25 (Gen Z),0.041680766924007254
1401,164,2,83726.5,3,4,4,344,Loyal Customers,Fatima Ahmed,Male,36,Rawalpindi,Punjab,2025-04-12,Facebook Ads,1,36-50 (Older Millennials),0.9235926377910725
1403,158,3,74962.5,3,4,4,344,Loyal Customers,Zain Sheikh,Male,30,Peshawar,KPK,2024-03-05,Facebook Ads,1,26-35 (Young Millennials),0.9301699962601211
1404,441,1,2421.0,1,2,2,122,Hibernating,Ayesha Qureshi,Female,30,Rawalpindi,Punjab,2024-11-28,Organic,1,26-35 (Young Millennials),0.9559467745216432
1405,8,1,34142.5,5,2,3,523,Promising / Warm,Zain Baig,Female,22,Islamabad,Islamabad Capital Territory,2026-05-06,Organic,0,18-25 (Gen Z),0.05774080219555504
1406,2,11,264555.0,5,5,5,555,Champions,Ayesha Ahmed,Female,27,Lahore,Punjab,2024-03-05,Facebook Ads,0,26-35 (Young Millennials),0.0028756369877100374
1407,92,6,128451.5,3,5,4,354,Loyal Customers,Zain Siddiqui,Female,18,Lahore,Punjab,2024-06-21,TikTok Ads,1,18-25 (Gen Z),0.6329320955104444
1408,420,1,25790.0,2,2,3,223,Hibernating,Faisal Mughal,Female,30,Islamabad,Islamabad Capital Territory,2024-09-06,Facebook Ads,1,26-35 (Young Millennials),0.9587335980067274
1409,5,1,47672.0,5,2,3,523,Promising / Warm,Sara Ahmed,Female,18,Karachi,Sindh,2026-03-07,Organic,0,18-25 (Gen Z),0.0507863966560809
1411,93,1,25790.0,3,2,3,323,Promising / Warm,Muhammad Butt,Female,33,Faisalabad,Punjab,2025-03-02,Facebook Ads,1,26-35 (Young Millennials),0.9572143472859271
1412,184,5,178614.0,2,5,5,255,At Risk / Slipping,Faisal Cheema,Male,32,Peshawar,KPK,2024-05-26,Google Ads,1,26-35 (Young Millennials),0.7526877435057026
1413,284,1,3672.0,2,2,2,222,Hibernating,Raza Siddiqui,Female,26,Lahore,Punjab,2024-09-01,Facebook Ads,1,26-35 (Young Millennials),0.9482656987202337
1414,48,3,21779.5,4,4,3,443,Loyal Customers,Fatima Hashmi,Male,28,Karachi,Sindh,2026-01-04,Facebook Ads,0,26-35 (Young Millennials),0.053671728162850825
1415,124,1,60868.5,3,2,3,323,Promising / Warm,Saad Hashmi,Female,32,Karachi,Sindh,2024-12-22,Direct,1,26-35 (Young Millennials),0.9441674877100101
1416,286,1,2555.5,2,2,2,222,Hibernating,Mariam Khan,Male,31,Faisalabad,Punjab,2024-04-30,Organic,1,26-35 (Young Millennials),0.9517230266398226
1417,400,1,1680.0,2,2,1,221,Hibernating,Tariq Sheikh,Male,33,Peshawar,KPK,2025-04-20,TikTok Ads,0,26-35 (Young Millennials),0.6464537735560779
1418,333,1,73091.5,2,2,4,224,Hibernating,Amna Raza,Male,23,Karachi,Sindh,2024-04-25,Google Ads,1,18-25 (Gen Z),0.9469873041277072
1419,36,1,42055.0,4,2,3,423,Promising / Warm,Hamza Cheema,Male,31,Karachi,Sindh,2025-11-17,Facebook Ads,0,26-35 (Young Millennials),0.060426677679694674
1420,81,1,4786.0,3,2,2,322,Promising / Warm,Ahmed Ahmed,Female,47,Rawalpindi,Punjab,2024-08-02,Direct,0,36-50 (Older Millennials),0.05260404732098964
1421,454,1,12690.5,1,2,2,122,Hibernating,Mariam Siddiqui,Female,39,Rawalpindi,Punjab,2024-02-14,Organic,1,36-50 (Older Millennials),0.9540066686662046
1422,349,1,59200.0,2,2,3,223,Hibernating,Zain Ahmed,Male,19,Peshawar,KPK,2024-06-10,Facebook Ads,1,18-25 (Gen Z),0.949710646478331
1423,3,15,694891.5,5,5,5,555,Champions,Muhammad Cheema,Male,38,Islamabad,Islamabad Capital Territory,2024-08-28,Facebook Ads,0,36-50 (Older Millennials),0.01293592037444792
1424,116,1,1872.0,3,2,1,321,Promising / Warm,Hina Gill,Female,36,Faisalabad,Punjab,2025-03-05,Facebook Ads,1,36-50 (Older Millennials),0.9552827667870125
1425,100,1,3002.0,3,2,2,322,Promising / Warm,Ayesha Shah,Male,30,Lahore,Punjab,2024-11-29,Organic,1,26-35 (Young Millennials),0.9584534788808559
1426,488,1,146064.0,1,2,4,124,Hibernating,Sana Sheikh,Female,28,Lahore,Punjab,2024-07-23,Facebook Ads,1,26-35 (Young Millennials),0.9425445839967865
1427,73,13,309810.5,4,5,5,455,Champions,Kiran Iqbal,Female,31,Karachi,Sindh,2024-02-25,Organic,0,26-35 (Young Millennials),0.003578028713631175
1428,84,2,96941.5,3,4,4,344,Loyal Customers,Mariam Malik,Female,39,Lahore,Punjab,2024-07-01,TikTok Ads,0,36-50 (Older Millennials),0.044230949384778714
1429,206,1,156013.0,2,2,4,224,Hibernating,Kiran Mughal,Male,40,Rawalpindi,Punjab,2025-10-09,Organic,1,36-50 (Older Millennials),0.9591709627700002
1430,437,1,61465.0,1,2,3,123,Hibernating,Asad Siddiqui,Male,28,Karachi,Sindh,2024-02-02,Organic,1,26-35 (Young Millennials),0.9494351280274891
1431,210,5,167525.5,2,5,5,255,At Risk / Slipping,Faisal Baig,Male,39,Lahore,Punjab,2024-04-23,Direct,1,36-50 (Older Millennials),0.8787132859636446
1433,254,1,1863.0,2,2,1,221,Hibernating,Usman Hashmi,Male,37,Karachi,Sindh,2025-08-14,Referral,1,36-50 (Older Millennials),0.9358903434871444
1434,378,2,43500.0,2,4,3,243,At Risk / Slipping,Hassan Iqbal,Female,28,Islamabad,Islamabad Capital Territory,2024-08-09,TikTok Ads,1,26-35 (Young Millennials),0.7277631678926713
1436,185,1,1200.0,2,2,1,221,Hibernating,Hina Qureshi,Male,23,Rawalpindi,Punjab,2024-09-10,Google Ads,1,18-25 (Gen Z),0.8030884470930935
1437,49,1,33490.0,4,2,3,423,Promising / Warm,Omer Qureshi,Male,33,Lahore,Punjab,2025-08-10,Google Ads,0,26-35 (Young Millennials),0.06403763842707284
1439,130,1,42320.0,3,2,3,323,Promising / Warm,Hina Jatoi,Other,38,Lahore,Punjab,2025-06-27,Google Ads,1,36-50 (Older Millennials),0.9561200680876037
1440,328,1,37430.0,2,2,3,223,Hibernating,Kiran Cheema,Male,28,Karachi,Sindh,2025-04-08,Referral,1,26-35 (Young Millennials),0.955193938727668
1443,73,4,278080.0,4,4,5,445,Champions,Usman Iqbal,Male,25,Rawalpindi,Punjab,2024-01-17,TikTok Ads,0,18-25 (Gen Z),0.012093359234624113
1444,1,4,68133.0,5,4,4,544,Champions,Saad Abbasi,Female,34,Lahore,Punjab,2026-05-28,Google Ads,0,26-35 (Young Millennials),0.04647576970225392
1445,283,1,700.0,2,2,1,221,Hibernating,Sara Baig,Other,36,Lahore,Punjab,2025-04-10,Facebook Ads,1,36-50 (Older Millennials),0.9529575174146099
1446,617,1,1080.0,1,2,1,121,Hibernating,Zahra Malik,Female,23,Lahore,Punjab,2024-07-08,Referral,1,18-25 (Gen Z),0.9496049135471901
1447,0,1,30170.0,5,2,3,523,Promising / Warm,Asad Gill,Male,36,Karachi,Sindh,2026-05-31,Facebook Ads,0,36-50 (Older Millennials),0.06336200106277926
1448,219,1,58858.0,2,2,3,223,Hibernating,Raza Ali,Female,29,Karachi,Sindh,2025-06-27,Google Ads,1,26-35 (Young Millennials),0.9544999914950626
1449,146,1,30170.0,3,2,3,323,Promising / Warm,Ahmed Abbasi,Female,24,Karachi,Sindh,2025-12-15,Facebook Ads,1,18-25 (Gen Z),0.7678309108502774
1451,55,1,2941.0,4,2,2,422,Promising / Warm,Yasmin Ali,Female,22,Lahore,Punjab,2026-01-23,Facebook Ads,0,18-25 (Gen Z),0.05297041977109883
1452,28,14,316758.5,5,5,5,555,Champions,Ahmed Jatoi,Female,28,Lahore,Punjab,2024-02-22,TikTok Ads,0,26-35 (Young Millennials),0.01196724067293648
1453,76,1,39358.0,4,2,3,423,Promising / Warm,Zain Dar,Male,25,Karachi,Sindh,2025-01-09,Referral,0,18-25 (Gen Z),0.05783195398592028
1455,565,1,3002.0,1,2,2,122,Hibernating,Faisal Raza,Female,40,Karachi,Sindh,2024-09-01,Google Ads,1,36-50 (Older Millennials),0.9609980575669264
1456,63,1,23275.0,4,2,3,423,Promising / Warm,Hassan Sheikh,Male,26,Islamabad,Islamabad Capital Territory,2026-02-10,Google Ads,0,26-35 (Young Millennials),0.055225149585430344
1457,1,12,511954.5,5,5,5,555,Champions,Hina Iqbal,Female,32,Lahore,Punjab,2025-05-30,Referral,0,26-35 (Young Millennials),0.0020474903736540945
1460,328,1,30310.0,2,2,3,223,Hibernating,Faisal Farooq,Female,30,Islamabad,Islamabad Capital Territory,2025-04-07,Facebook Ads,1,26-35 (Young Millennials),0.9590923424013463
1461,403,1,58360.0,2,2,3,223,Hibernating,Nida Mughal,Male,35,Karachi,Sindh,2024-07-11,Organic,1,26-35 (Young Millennials),0.9487244103521805
1462,0,10,483723.0,5,5,5,555,Champions,Zahra Ali,Male,25,Karachi,Sindh,2024-10-22,Facebook Ads,0,18-25 (Gen Z),0.0060933469348156575
1463,36,4,121307.0,4,4,4,444,Champions,Ali Sheikh,Male,23,Karachi,Sindh,2025-12-14,Facebook Ads,0,18-25 (Gen Z),0.05849540957996499
1464,344,1,50886.0,2,2,3,223,Hibernating,Hamza Cheema,Male,23,Lahore,Punjab,2025-06-17,Facebook Ads,1,18-25 (Gen Z),0.9461967984919588
1465,279,1,81184.0,2,2,4,224,Hibernating,Raza Khan,Male,18,Faisalabad,Punjab,2025-04-30,Direct,1,18-25 (Gen Z),0.9576439103414558
1466,197,1,16412.0,2,2,2,222,Hibernating,Asad Qureshi,Male,20,Lahore,Punjab,2024-10-25,Facebook Ads,1,18-25 (Gen Z),0.9546931189451802
1468,89,2,60510.5,3,4,3,343,Loyal Customers,Sana Jatoi,Female,27,Karachi,Sindh,2025-08-15,Organic,0,26-35 (Young Millennials),0.06396852865874206
1469,92,2,39504.0,3,4,3,343,Loyal Customers,Omer Shah,Female,32,Karachi,Sindh,2025-04-13,Facebook Ads,1,26-35 (Young Millennials),0.9274856719010005
1470,182,1,115850.0,2,2,4,224,Hibernating,Usman Baig,Female,22,Multan,Punjab,2024-06-24,Facebook Ads,1,18-25 (Gen Z),0.9468171150412671
1471,58,1,8872.5,4,2,2,422,Promising / Warm,Bilal Iqbal,Female,31,Karachi,Sindh,2026-02-27,Referral,0,26-35 (Young Millennials),0.054922159146444466
1472,69,4,77245.0,4,4,4,444,Champions,Ahmed Malik,Female,40,Karachi,Sindh,2024-06-19,Direct,0,36-50 (Older Millennials),0.03569078503474667
1475,210,3,63402.5,2,4,3,243,At Risk / Slipping,Omer Baig,Female,28,Karachi,Sindh,2025-01-13,Facebook Ads,1,26-35 (Young Millennials),0.9086882394249212
1476,21,3,45532.0,5,4,3,543,Loyal Customers,Fatima Raza,Male,31,Lahore,Punjab,2025-11-12,Google Ads,0,26-35 (Young Millennials),0.032678467196542604
1477,130,1,590.0,3,2,1,321,Promising / Warm,Omer Mughal,Female,20,Islamabad,Islamabad Capital Territory,2025-07-06,Facebook Ads,1,18-25 (Gen Z),0.9374747781117047
1478,437,1,133250.5,1,2,4,124,Hibernating,Fatima Farooq,Male,31,Karachi,Sindh,2025-02-18,Google Ads,1,26-35 (Young Millennials),0.9443312837359551
1479,1,7,124043.5,5,5,4,554,Champions,Saad Malik,Female,35,Lahore,Punjab,2024-06-08,Facebook Ads,0,26-35 (Young Millennials),0.015139252183878493
1480,216,1,46410.0,2,2,3,223,Hibernating,Muhammad Farooq,Female,36,Lahore,Punjab,2025-10-24,Facebook Ads,1,36-50 (Older Millennials),0.9552905494875509
1482,50,4,7454.0,4,5,2,452,Lost / Inactive,Sara Malik,Female,18,Peshawar,KPK,2024-12-12,Referral,0,18-25 (Gen Z),0.05180301794354768
1483,183,1,3040.0,2,2,2,222,Hibernating,Faisal Sheikh,Male,26,Karachi,Sindh,2024-05-22,Google Ads,1,26-35 (Young Millennials),0.9575865421607584
1484,14,12,874207.0,5,5,5,555,Champions,Yasmin Farooq,Male,29,Peshawar,KPK,2025-02-15,Facebook Ads,0,26-35 (Young Millennials),0.013995627036352192
1485,440,2,115271.5,1,4,4,144,At Risk / Slipping,Nida Iqbal,Male,26,Sialkot,Punjab,2024-11-30,Google Ads,1,26-35 (Young Millennials),0.9365007735666419
1486,69,2,126950.0,4,4,4,444,Champions,Ahmed Hashmi,Male,32,Rawalpindi,Punjab,2026-03-11,Facebook Ads,0,26-35 (Young Millennials),0.04887666002222788
1487,88,2,2938.5,3,4,2,342,Lost / Inactive,Amna Siddiqui,Male,20,Karachi,Sindh,2025-07-05,Direct,0,18-25 (Gen Z),0.07337801391550099
1488,167,1,2080.0,3,2,2,322,Promising / Warm,Zahra Ali,Female,33,Multan,Punjab,2024-07-18,Direct,1,26-35 (Young Millennials),0.9596385656217926
1490,452,1,58687.0,1,2,3,123,Hibernating,Asad Dar,Female,33,Karachi,Sindh,2025-01-13,TikTok Ads,1,26-35 (Young Millennials),0.9530314665023067
1491,124,1,13050.0,3,2,2,322,Promising / Warm,Kiran Mughal,Other,22,Lahore,Punjab,2024-12-19,Organic,1,18-25 (Gen Z),0.9421682942466143
1492,1,12,619050.5,5,5,5,555,Champions,Asad Abbasi,Male,26,Lahore,Punjab,2024-08-08,Facebook Ads,0,26-35 (Young Millennials),0.003585848885853117
1493,56,1,27279.0,4,2,3,423,Promising / Warm,Hina Gill,Female,25,Karachi,Sindh,2026-04-02,TikTok Ads,0,18-25 (Gen Z),0.06352260969030718
1494,75,1,121401.5,4,2,4,424,Promising / Warm,Zahra Abbasi,Female,24,Lahore,Punjab,2026-01-16,TikTok Ads,0,18-25 (Gen Z),0.06696685825277748
1495,1,1,23211.0,5,2,3,523,Promising / Warm,Mariam Malik,Male,38,Karachi,Sindh,2024-05-27,Google Ads,0,36-50 (Older Millennials),0.056366870743309594
1496,84,8,178188.0,3,5,5,355,Loyal Customers,Ayesha Abbasi,Female,26,Rawalpindi,Punjab,2024-03-08,Facebook Ads,0,26-35 (Young Millennials),0.03126907071413256
1497,67,15,799754.0,4,5,5,455,Champions,Sara Dar,Female,40,Karachi,Sindh,2025-10-16,TikTok Ads,0,36-50 (Older Millennials),0.011609130171187127
1498,68,1,332.5,4,2,1,421,Promising / Warm,Bilal Qureshi,Female,21,Karachi,Sindh,2025-12-28,Facebook Ads,0,18-25 (Gen Z),0.07657009383538932
1499,200,1,9711.0,2,2,2,222,Hibernating,Sara Malik,Female,18,Lahore,Punjab,2024-10-23,Facebook Ads,1,18-25 (Gen Z),0.94544091743751
1500,21,1,3468.0,5,2,2,522,Promising / Warm,Hassan Cheema,Other,34,Karachi,Sindh,2026-04-26,Facebook Ads,0,26-35 (Young Millennials),0.06137263973538152
1501,573,1,110480.0,1,2,4,124,Hibernating,Usman Baig,Female,29,Karachi,Sindh,2024-08-17,Facebook Ads,1,26-35 (Young Millennials),0.9256457143626904
1502,82,10,252467.5,3,5,5,355,Loyal Customers,Muhammad Khan,Female,28,Peshawar,KPK,2025-10-17,Facebook Ads,0,26-35 (Young Millennials),0.00293166088340915
1503,80,5,333872.0,3,5,5,355,Loyal Customers,Raza Cheema,Female,32,Multan,Punjab,2025-03-03,TikTok Ads,0,26-35 (Young Millennials),0.031969698110649085
1504,228,1,1215.0,2,2,1,221,Hibernating,Fatima Cheema,Male,43,Lahore,Punjab,2024-01-30,Facebook Ads,1,36-50 (Older Millennials),0.9346329815741469
1505,203,1,118378.0,2,2,4,224,Hibernating,Zain Siddiqui,Male,21,Rawalpindi,Punjab,2025-09-05,Facebook Ads,1,18-25 (Gen Z),0.9455922423287706
1506,274,1,1350.0,2,2,1,221,Hibernating,Hina Mughal,Female,18,Peshawar,KPK,2024-09-21,Organic,1,18-25 (Gen Z),0.9435324746260751
1507,151,2,53610.5,3,4,3,343,Loyal Customers,Raza Cheema,Male,37,Karachi,Sindh,2025-01-17,Facebook Ads,1,36-50 (Older Millennials),0.9120808502757086
1508,23,4,44760.0,5,5,3,553,Loyal Customers,Tariq Baig,Other,31,Lahore,Punjab,2024-09-22,Facebook Ads,0,26-35 (Young Millennials),0.047921141713508864
1509,71,8,200233.5,4,5,5,455,Champions,Fatima Baig,Female,32,Lahore,Punjab,2025-04-17,Facebook Ads,0,26-35 (Young Millennials),0.015277637295353563
1511,242,1,39033.0,2,2,3,223,Hibernating,Asad Qureshi,Female,18,Multan,Punjab,2024-02-19,TikTok Ads,1,18-25 (Gen Z),0.9637796131253903
1512,99,2,116898.0,3,4,4,344,Loyal Customers,Usman Abbasi,Male,28,Rawalpindi,Punjab,2025-06-10,Organic,1,26-35 (Young Millennials),0.8840880731997512
1515,1,10,429857.5,5,5,5,555,Champions,Yasmin Mughal,Female,41,Rawalpindi,Punjab,2026-04-23,Organic,0,36-50 (Older Millennials),0.0018505831571592494
1516,456,1,1886.5,1,2,1,121,Hibernating,Hamza Khan,Female,35,Lahore,Punjab,2025-01-16,Facebook Ads,1,26-35 (Young Millennials),0.9544533216000433
1517,733,1,110370.0,1,2,4,124,Hibernating,Amna Cheema,Male,43,Lahore,Punjab,2024-04-14,Organic,1,36-50 (Older Millennials),0.9468148190070855
1518,19,2,76898.0,5,4,4,544,Champions,Ayesha Malik,Male,22,Lahore,Punjab,2026-03-25,TikTok Ads,0,18-25 (Gen Z),0.048827060586996145
1519,160,2,111570.0,3,4,4,344,Loyal Customers,Hassan Hashmi,Male,34,Lahore,Punjab,2025-03-03,Facebook Ads,1,26-35 (Young Millennials),0.9464990485553141
1520,26,9,305784.5,5,5,5,555,Champions,Zahra Ali,Male,24,Karachi,Sindh,2024-01-18,Organic,0,18-25 (Gen Z),0.012253213774774459
1521,72,6,344924.5,4,5,5,455,Champions,Saad Mughal,Female,18,Quetta,Balochistan,2024-05-22,Organic,0,18-25 (Gen Z),0.00811625189152957
1522,556,1,12958.0,1,2,2,122,Hibernating,Zahra Hashmi,Female,29,Peshawar,KPK,2024-06-25,Google Ads,1,26-35 (Young Millennials),0.9443081723229609
1523,22,3,50583.5,5,4,3,543,Loyal Customers,Faisal Abbasi,Other,37,Lahore,Punjab,2026-04-14,Organic,0,36-50 (Older Millennials),0.06731883354111928
1524,57,14,430879.5,4,5,5,455,Champions,Zain Iqbal,Male,29,Karachi,Sindh,2025-12-05,Google Ads,0,26-35 (Young Millennials),0.005946288111286245
1525,205,1,4598.0,2,2,2,222,Hibernating,Sana Abbasi,Male,27,Karachi,Sindh,2024-03-21,Facebook Ads,1,26-35 (Young Millennials),0.9428969365933019
1526,19,6,91153.0,5,5,4,554,Champions,Mariam Sheikh,Female,27,Quetta,Balochistan,2026-02-14,Facebook Ads,0,26-35 (Young Millennials),0.02333070402734434
1527,7,2,3109.5,5,4,2,542,Lost / Inactive,Mariam Ahmed,Male,37,Lahore,Punjab,2026-03-23,Facebook Ads,0,36-50 (Older Millennials),0.048089398913981736
